"tconst","primaryTitle","originalTitle","startYear","runtimeMinutes","genres","numVotes"
"tt0067592","The Devil's Nightmare","La plus longue nuit du diable","1971","95","Fantasy,Horror",2086
"tt0067595","The Point","The Point","1971","90","Adventure,Animation,Family",2952
"tt0067601","The Possession of Joel Delaney","The Possession of Joel Delaney","1972","105","Drama,Horror,Thriller",1188
"tt0067610","Pretty Maids All in a Row","Pretty Maids All in a Row","1971","91","Comedy,Crime,Mystery",2547
"tt0067625","Trial on the Road","Proverka na dorogakh","1986","96","Drama,War",2462
"tt0067630","The Death Wheelers","Psychomania","1973","85","Adventure,Horror",3016
"tt0067633","Punishment Park","Punishment Park","1971","91","Drama,Thriller",7322
"tt0067637","The Legend of Frenchie King","Les pétroleuses","1971","94","Action,Comedy,Western",1268
"tt0067641","Four Nights of a Dreamer","Quatre nuits d'un rêveur","1971","87","Drama,Romance",2945
"tt0067647","The Canterbury Tales","I racconti di Canterbury","1972","111","Comedy,Drama,History",7846
"tt0067650","Raid on Rommel","Raid on Rommel","1971","99","Drama,War",2364
"tt0067656","A Bay of Blood","Ecologia del delitto","1971","84","Horror,Mystery,Thriller",11826
"tt0067658","Von Richthofen and Brown","Von Richthofen and Brown","1971","97","Action,Biography,Drama",1313
"tt0067671","The Return of Count Yorga","The Return of Count Yorga","1971","97","Horror",1421
"tt0067672","Return of Sabata","È tornato Sabata... hai chiuso un'altra volta!","1971","100","Drama,Western",2097
"tt0067690","Daughters of Darkness","Les lèvres rouges","1971","87","Horror",6540
"tt0067696","Seven Blood-Stained Orchids","Sette orchidee macchiate di rosso","1972","92","Crime,Horror,Mystery",2512
"tt0067698","Sacco & Vanzetti","Sacco e Vanzetti","1971","125","Biography,Crime,Drama",3533
"tt0067699","A Safe Place","A Safe Place","1971","94","Drama",1254
"tt0067713","Scars of Dracula","Scars of Dracula","1970","95","Horror",6037
"tt0067716","Schlock","Schlock","1973","80","Comedy,Horror,Sci-Fi",1817
"tt0067727","See No Evil","See No Evil","1971","88","Drama,Mystery,Thriller",3590
"tt0067729","Company Limited","Seemabaddha","1971","110","Drama",1350
"tt0067732","The Cannibal Man","La semana del asesino","1972","98","Crime,Drama,Horror",1669
"tt0067741","Shaft","Shaft","1971","100","Action,Crime,Thriller",20183
"tt0067750","Shoot Out","Shoot Out","1971","95","Drama,Western",2164
"tt0067755","Silence","Chinmoku","1971","129","Drama,History",1120
"tt0067756","Silent Running","Silent Running","1972","89","Drama,Sci-Fi",30486
"tt0067763","Skin Game","Skin Game","1971","102","Comedy,Western",1847
"tt0067770","Red Sun","Soleil rouge","1971","112","Action,Drama,Western",10107
"tt0067773","Someone Behind the Door","Quelqu'un derrière la porte","1971","97","Crime,Drama",1581
"tt0067774","Sometimes a Great Notion","Sometimes a Great Notion","1971","114","Action,Adventure,Drama",4247
"tt0067778","Murmur of the Heart","Le souffle au coeur","1971","118","Comedy,Drama",10453
"tt0067789","Stariki-razboyniki","Stariki-razboyniki","1972","92","Comedy,Crime,Drama",2131
"tt0067800","Straw Dogs","Straw Dogs","1971","113","Crime,Drama,Thriller",62569
"tt0067803","Summer of '42","Summer of '42","1971","104","Drama,Romance",8668
"tt0067805","Sunday Bloody Sunday","Sunday Bloody Sunday","1971","110","Drama",6694
"tt0067809","Support Your Local Gunfighter","Support Your Local Gunfighter","1971","91","Comedy,Romance,Western",5974
"tt0067810","Sweet Sweetback's Baadasssss Song","Sweet Sweetback's Baad Asssss Song","1971","97","Action,Crime,Drama",5622
"tt0067814","Love","Szerelem","1971","88","Drama",2098
"tt0067815","Sinbad","Szindbád","1971","90","Drama,Romance",1644
"tt0067820","Taking Off","Taking Off","1971","93","Comedy,Drama,Music",4611
"tt0067824","The Big Boss","Tang shan da xiong","1971","100","Action,Crime,Drama",28279
"tt0067848","They Might Be Giants","They Might Be Giants","1971","91","Comedy,Mystery,Romance",3185
"tt0067866","El Topo","El Topo","1970","125","Drama,Western",30465
"tt0067881","The Trojan Women","The Trojan Women","1971","105","Drama",1575
"tt0067885","The Third Part of the Night","Trzecia czesc nocy","1971","107","Drama,Horror,War",2447
"tt0067893","Two-Lane Blacktop","Two-Lane Blacktop","1971","102","Drama",12998
"tt0067900","A Cop","Un flic","1972","98","Crime,Thriller",10269
"tt0067916","Up Pompeii","Up Pompeii","1971","90","Comedy,History",1168
"tt0067919","The Emigrants","Utvandrarna","1971","191","Drama,History",7028
"tt0067921","Valdez Is Coming","Valdez Is Coming","1971","90","Drama,Western",4273
"tt0067924","Vampire Circus","Vampire Circus","1972","87","Horror",4611
"tt0067927","Vanishing Point","Vanishing Point","1971","99","Action,Crime,Thriller",29709
"tt0067929","The Velvet Vampire","The Velvet Vampire","1971","80","Horror",1564
"tt0067943","The Widow Couderc","La veuve Couderc","1971","92","Action,Drama,Romance",1913
"tt0067950","Requiem for a Vampire","Requiem pour un vampire","1972","87","Horror",2097
"tt0067952","Villain","Villain","1971","98","Crime,Drama,Thriller",1889
"tt0067958","WR: Mysteries of the Organism","W.R. - Misterije organizma","1971","84","Comedy,Drama,Fantasy",5251
"tt0067959","Walkabout","Walkabout","1971","100","Adventure,Drama",26477
"tt0067961","Wanda","Wanda","1970","102","Crime,Drama",5114
"tt0067962","Beware of a Holy Whore","Warnung vor einer heiligen Nutte","1971","103","Comedy,Drama",2455
"tt0067963","Wat zien ik","Wat zien ik","1971","90","Comedy",1300
